tpnc,ean,nazev,znacka,cena_kc,jednotkova_cena,jednotka,energie_kj,energie_kcal,tuky_g,nasycene_mk_g,sacharidy_g,cukry_g,bilkoviny_g,sul_g,vlaknina_g
105002130,08594007483260,Kmotr Kmotrovky classic 100g,Kmotr,39.9,399,kg,2119.0,511.0,,14.0,,0.8,28.0,,
105002152,08594007485653,Kmotr Kmotrovky Gusto 100g,Kmotr,39.9,399,kg,2119.0,511.0,,14.0,,0.8,28.0,,
105008516,08595023709556,Chodura Excelent dušená šunka 275g,Chodura,84.9,308.73,kg,406.0,96.0,2.5,1.0,0.5,0.5,18.0,2.0,
105009159,08594009060223,Nekton Norský uzený losos plátky 100g,Nekton,119.9,1199,kg,857.0,205.0,12.0,2.4,0.0,0.0,22.0,4.0,
105009617,04770190378918,Vici Filety ze sledě obecného v oleji 240g,Vici,62.9,331.05,kg,613.0,147.0,10.0,2.1,1.1,1.1,13.0,4.5,
105011343,02847260000000,Velikonoční klobása s kopřivou,Tesco,23.9,239,kg,,320,27.0,,2.0,,18.0,,
105011675,02847340000000,Maso West Velikonoční šunka,Maso West,199,199,kg,655.0,157.0,9.0,2.5,0.1,0.1,19.0,2.5,
105028312,08594007481938,Kmotr Kmotrovky uherákové 300g,Kmotr,119.9,399.67,kg,2119.0,511.0,,14.0,,0.8,28.0,,
105439419,02851690000000,Velikonoční točený salám,Krahulík,159,159,kg,,320,27.0,,2.0,,18.0,,
105439422,02851710000000,Velikonoční sekaná,Krahulík,159,159,kg,,320,27.0,,2.0,,18.0,,
105477667,08594013395229,Krásno Vánoční salám 250g,Krásno,99.9,399.6,kg,2052.0,495.0,,17.0,,0.7,19.0,,
105493111,05998001794064,"Csabai Mangalica klobása 0,200kg",Csabai,149.9,749.5,kg,2088.0,505.0,,18.1,,0.5,20.1,,
111268373,05059944698151,Tesco Finest Roastbeef s pepřem 100g,TESCO finest,59.9,599,kg,461.0,109.0,2.4,0.9,0.9,0.5,20.9,2.0,
111268669,05908230538261,Snack !t Kuřecí klobásky 85g,Snack !t,34.9,410.59,kg,1670.0,403.0,33.0,9.6,9.1,0.9,17.0,3.9,
111268672,05908230538285,Snack !t Klobásky z kuřecího a vepřového masa 85g,Snack !t,34.9,410.59,kg,1795.0,433.0,35.0,13.0,9.1,1.3,20.0,3.4,
111269281,05059944698700,Tesco Finest Paštika se zeleným pepřem 100g,TESCO finest,39.9,399,kg,1446.0,350.0,,11.9,,2.0,10.0,,
111269282,05059944698717,Tesco Finest Paštika s bylinkami 100g,TESCO finest,39.9,399,kg,1419.0,343.0,,11.4,,2.0,10.0,,
206709476,00000085904873,Varmuža Sleďové závitky v rosolu 500g,Varmuža ,93.9,187.8,kg,379.0,90.0,3.6,1.0,2.3,1.8,12.6,2.5,
220060872,05998003108418,Pick Uherský salám v dárkovém obalu 400g,Pick,259.9,649.75,kg,2167.0,524.0,,19.0,,0.5,25.0,,
220258892,08595121898862,Paté Du Chef Velikonoční paštiková bonboniéra 6 x 25g (150g),Paté Du Chef,79.9,532.67,kg,1527.0,369.0,,11.2,,4.1,11.0,,
220274061,05908230522772,Snack !t Exclusive masný výrobek drůbeží 50g,Snack !t,24.9,498,kg,2244.0,542.0,47.0,17.0,3.4,1.3,25.0,2.1,
220306477,08595121896486,Paté Du Chef Duopack s nožem 2 x 80g (160g),Paté Du Chef ,89.9,561.88,kg,1661.0,402.0,,13.6,,2.8,8.0,,
220306790,04770190073134,Vici Surimi rybí tyčinky ve tvaru krevet v chilli oleji 320g,Vici,85.9,268.44,kg,533.0,127.0,,0.4,,1.4,7.2,,
220324250,08595190715268,Delika Vejce v aspiku 500g,Delika,69.9,139.8,kg,288.0,69.0,3.2,0.7,5.1,3.2,4.8,1.1,
219560286,02800780000000,Zlatý Sýr Eidam 45%,Zlatý Sýr,199,199,kg,,310,24.0,,2.0,0.1,24.0,1.7,
105008231,08593803336916,Madeta Jihočeská niva 45 % 100g,Madeta,39.9,399,kg,1363.0,328.0,26.0,17.0,0.6,0.6,23.0,3.7,
200138104,08593803313047,Madeta Romadur měkký zrající sýr 100g,Madeta,24.9,249,kg,1140.0,274.0,20.0,13.0,1.5,1.5,22.0,,
218382148,08593803327501,Madeta Madeland originál 100g,Madeta,29.9,299,kg,1449.0,349.0,,17.0,0.5,0.5,26.0,,
209996804,08594015246956,Balsýr Žirovnický sýr balkánského typu 200g,Balsýr,61.9,309.5,kg,967.0,233.0,18.0,12.0,3.0,3.0,14.7,3.8,
220340229,08594008278742,Lučina přírodní - pro celou rodinu 180g,Lučina,64.9,360.56,kg,1006.0,243.0,23.0,15.0,3.2,2.2,5.9,0.45,
215653432,08032618610410,Gran Moravia Extra tvrdý přírodní dlouhozrající sýr 100g,Gran Moravia,69.9,699,kg,1573.0,378.0,28.0,20.0,0.6,0.0,31.0,1.4,
120535665,08032618675099,Gran Moravia Extra tvrdý přírodní dlouhozrající strouhaný sýr 100g,Gran Moravia,74.9,749,kg,1573.0,378.0,28.0,20.0,0.6,0.0,31.0,1.4,
209733751,00000085925533,Milko Tvarohová svačinka paprika 140g,Milko,27.9,199.29,kg,393.0,94.0,3.5,2.3,6.5,4.0,9.0,1.5,
220281562,04770299047890,Džiugas Mild tvrdý sýr 180g,Džiugas,79.9,443.89,kg,1523.0,366.0,26.0,18.0,0.0,0.0,33.0,2.0,
105008233,08593803336930,Madeta Jihočeská niva 60 % 100g,Madeta,39.9,399,kg,1591.0,384.0,34.0,22.0,0.6,0.6,19.0,3.7,
220317004,08586000049772,Liptov Hravé korbáčiky 33g,Liptov ,24.9,754.54,kg,1154.0,277.0,19.0,12.0,0.5,0.5,26.0,1.5,
120270332,08593803328225,Madeta Madeland fit 20% 100g,Madeta,29.9,299,kg,943.0,225.0,,7.2,0.5,0.5,31.0,,
208000342,08588000003556,Liptov Parenica uzená 105g,Liptov,56.9,541.9,kg,1138.0,273.0,19.0,,2.1,0.5,23.0,1.8,
130534386,08593803313214,Madeta Jihočeský syreček 90g,Madeta,34.9,387.78,kg,534.0,126.0,0.5,0.3,1.3,1.3,29.0,2.8,
105008230,08593803336886,Madeta Jihočeská niva fit 30% 100g,Madeta,39.9,399,kg,1152.0,276.0,18.0,12.0,0.6,0.6,28.0,3.7,
220317281,08593803330020,Madeta Sýr na pánev klasik 2 ks 100g,Madeta,41.9,419,kg,1208.0,290.0,,13.0,1.5,1.5,26.0,1.5,
120270038,08593803328294,Madeta Madeland uzený na bukových štěpkách 100g,Madeta,29.9,299,kg,1413.0,340.0,,17.0,0.5,0.5,26.0,,
205236836,02826640000000,Madeta Madeland originál,Madeta,309,309,kg,1450.0,349.0,,17.0,0.5,0.5,26.0,,
207669151,02865330000000,Madeta Jihočeská niva 60% celá,Madeta,349,349,kg,1591.0,384.0,34.0,22.0,0.6,0.6,19.0,3.7,
209733768,00000085925540, Milko Tvarohová svačinka zahradní směs 140g,Milko,27.9,199.29,kg,376.0,90.0,3.5,2.3,5.5,3.5,9.0,1.5,
120036755,08593803313153,Madeta Romadur měkký zrající sýr s chilli,Madeta,24.9,249,kg,1140.0,274.0,20.0,13.0,1.5,1.5,22.0,,
120887835,08586000047044,Liptov Guločky uzené 96g,Liptov,54.9,571.88,kg,1167.0,280.0,19.0,,2.2,0.5,24.0,1.4,
120036772,08593803313184,Madeta Romadur česnek s bylinkami měkký zrající sýr 100g,Madeta,24.9,249,kg,1140.0,272.0,20.0,13.0,1.5,1.5,22.0,,
207890296,08588000003297,Liptov Parenica neuzená 109g,Liptov,56.9,522.02,kg,1138.0,273.0,19.0,,2.1,0.5,23.0,1.8,
215806166,08593803327525,Madeta Madeland light 30% 100g,Madeta,29.9,299,kg,1185.0,284.0,,12.0,0.5,0.5,30.0,,
220317280,08593803330044,Madeta Sýr na pánev bylinky 2 ks 100g,Madeta,41.9,419,kg,1208.0,290.0,,13.0,1.5,1.5,26.0,1.5,
220340231,08594008278759,Lučina s pažitkou - pro celou rodinu 180g,Lučina,64.9,360.56,kg,923.0,223.0,21.0,12.0,3.3,2.0,5.3,0.81,
220177819,08588004509351,Liptov Pareničky neuzené 100g,Liptov,54.9,549,kg,1191.0,286.0,20.0,13.0,0.5,0.5,26.0,1.3,
220280945,08001605012285,Gran Moravia Hoblinky extra tvrdého přírodního dlouhozrajícího sýru 100g,Gran Moravia,74.9,749,kg,1573.0,378.0,28.0,20.0,0.6,0.0,31.0,1.4,
120692149,05051007164252,Tesco Finest Mozarella di Bufalla Campana 240g,TESCO FINEST,54.9,439.2,kg,1180.0,285.0,,16.0,,1.0,14.0,,0.0
105014579,08595021608240,Galbani Mozzarella Light Mini 285g,Galbani,53.9,359.33,kg,690.0,165.0,9.0,6.3,2.0,1.0,19.0,0.7,
220337116,08588004509399,Liptov Korbáčiky neuzené 80g,Liptov,54.9,686.25,kg,1167.0,280.0,19.0,,2.3,0.5,24.0,1.7,
200130696,08594008271019,"Lučina 62,5g",Lučina,22.9,366.4,kg,1129.0,273.0,26.0,15.0,2.5,1.8,7.3,0.55,
220317005,08586000049819,Liptov Hravé pareničky 100g,Liptov,66.9,669,kg,1182.0,284.0,20.0,13.0,0.5,0.5,26.0,1.3,
220269813,08588004509412,Liptov Nitky neuzené 80g,Liptov,54.9,686.25,kg,1206.0,289.0,20.0,,2.3,0.5,26.0,1.8,
220153529,05051007154000,Tesco Finest West Country Farmhouse Cheddar 200g,TESCO FINEST,79.9,399.5,kg,1725.0,416.0,,21.7,,0.1,25.4,,
220323955,05051007151795,Tesco Finest Cheddar tvrdý plnotučný sýr 200g,TESCO FINEST,84.9,424.5,kg,1725.0,416.0,34.9,21.7,0.1,0.1,25.4,1.8,
220337115,08588004509375,Liptov Korbáčiky uzené 75g,Liptov,54.9,732,kg,1167.0,280.0,19.0,,2.3,0.5,24.0,1.7,
212892605,05027632000159,Lye Cross Farm English Mature Coloured cheddar 200g,Lye Cross Farm,109.9,549.5,kg,1700.0,410.0,34.0,22.0,0.5,0.5,25.0,1.8,
105008234,08593803336954,Madeta Jihočeská niva premium 100g,Madeta,49.9,499,kg,1743.0,422.0,41.0,27.0,0.3,0.3,13.0,3.7,
105015882,08595021606123,Président Jemný 3 x 50g (150g),Président ,39.9,266,kg,1015.0,245.0,20.0,13.0,7.7,7.2,8.5,1.9,
105015884,08595021606765,Président Se smetanou 3 x 50g (150g),Président ,39.9,266,kg,1152.0,278.0,22.0,14.0,3.5,3.3,12.5,2.0,
105008237,02803140000000,Madeta Jihočeská niva 45% celá,Madeta,289,289,kg,1363.0,328.0,26.0,17.0,0.6,0.6,23.0,3.7,
218341107,05906207510340,Président Camembert 90g,Président,47.9,532.22,kg,1476.0,357.0,32.0,21.0,0.2,0.2,17.0,1.7,
207091242,08594013960052,Kromík Kroměřížský sváteční sýr 300g,Kromík ,119.9,399.67,kg,1313.0,316.0,24.0,16.0,1.0,1.0,24.0,2.0,
220259169,03228024040308,Président Snack a La Francaise jemně pikantní 180g,Président,59.9,332.78,kg,1342.0,324.0,28.0,20.0,0.1,0.1,18.0,1.3,
120047131,08594002851088,A.W. Olomoucké tvarůžky pusinky 200g,A.W.,69.9,349.5,kg,541.0,127.0,0.5,0.3,2.6,0.4,28.0,4.5,
220325103,04770299392990,Džiugas Delicate tvrdý sýr 180g,Džiugas,89.9,499.44,kg,1523.0,366.0,26.0,18.0,0.0,0.0,33.0,2.0,
105012668,05057545068137,Tesco Finest Brie vrstvené s italským lanýžem 135g,TESCO FINEST,99.9,740,kg,1404.0,339.0,,21.2,,0.2,17.5,,
212892575,05027632000142,Lye Cross Farm English Mild Coloured cheddar 200g,Lye Cross Farm,109.9,549.5,kg,1700.0,410.0,34.0,22.0,0.5,0.5,25.0,1.8,
105033375,05057545755655,Tesco Finest Wensleydale tvrdý plnotučný sýr se slazenými sušenými brusinkami a borůvkami 200g,TESCO FINEST,94.9,474.5,kg,365.0,1521.0,,15.9,,15.7,17.8,,0.5
120819664,08594000683131,Président Se sýrem 3 x 50g (150g),Président,39.9,266,kg,,310,24.0,,2.0,,24.0,,
130393511,05059697743573,Tesco Finest Comté 180g,TESCO FINEST,114.9,638.33,kg,1754.0,423.0,,23.0,,0.0,27.0,,0.0
212892537,05027632000425,Lye Cross Farm English Mild White cheddar 200g,Lye Cross Farm,109.9,549.5,kg,1700.0,410.0,34.0,22.0,0.5,0.5,25.0,1.8,
120819595,08595021604983,Président Se šunkou 3 x 50g (150g),Président ,39.9,266,kg,945.0,228.0,18.0,12.0,8.6,8.2,7.8,2.2,
220323956,05057545755617,Tesco Finest Double Gloucester tvrdý plnotučný zrající sýr 200g,TESCO FINEST,109.9,549.5,kg,1694.0,409.0,,22.6,,1.6,22.5,,
220316890,05052526036273,Tesco Finest Langres 180g,TESCO FINEST,94.9,527.22,kg,1151.0,278.0,23.0,15.0,1.2,0.5,1.6,,0.9
105012484,08595121820078,Koliba Jadel pomlázka 200g,Koliba,74.9,374.5,kg,1172.0,282.0,20.2,13.0,1.5,1.5,23.5,4.0,
105058187,05059697681189,Tesco Finest Scamorza mozzarella uzený sýr 180g,TESCO FINEST,79.9,443.89,kg,299.0,1243.0,,16.1,,1.1,21.7,,
220291828,05027632000432,Lye Cross Farm English Mature White cheddar 200g,Lye Cross Farm,109.9,549.5,kg,1700.0,410.0,34.0,22.0,0.5,0.5,25.0,1.8,
120819474,05906207471795,Président Camembert linea 90g,Président,47.9,532.22,kg,821.0,197.0,12.0,9.5,0.2,0.2,22.0,1.45,
220317238,05051007148818,Tesco Finest Gruyère AOP 195g,TESCO FINEST,119.9,614.87,kg,1652.0,398.0,32.0,19.0,0.0,0.0,27.0,1.5,
120047148,08594002851057,A.W. Olomoucké tvarůžky pozdrav z Loštic 500g,A.W.,169.9,339.8,kg,541.0,127.0,0.5,0.3,2.6,0.4,28.0,4.5,
217348183,08594002851095,A.W. Olomoucké tvarůžky trio 375g,A.W.,139.9,373.07,kg,541.0,127.0,0.5,0.3,2.6,0.4,28.0,4.5,
219063015,05906207570344,Président Camembert zelený pepř 90g,Président,47.9,532.22,kg,1476.0,357.0,32.0,21.0,0.2,0.2,17.0,1.7,
220323954,05057545755594,Tesco Finest Vintage Red Leicester Cheese tvrdý plnotučný sýr 200g,TESCO FINEST,109.9,549.5,kg,1762.0,425.0,,22.2,,0.0,24.5,,0.0
220020890,05906207650343,Président Camembert chilli 90g,Président,47.9,532.22,kg,1476.0,357.0,32.0,21.0,0.2,0.2,17.0,1.7,
105012485,08595121820085,Koliba Jadel pomlázka s kořením 200g,Koliba,74.9,374.5,kg,1172.0,282.0,20.2,13.0,1.5,1.5,23.5,4.0,
111272366,08032618614357,Gran Moravia Cri Cri tvrdý sýr pečený v peci 15g,GRAN MORAVIA,19.9,1326.67,kg,2343.0,563.0,41.0,29.0,1.9,0.0,46.0,2.4,
111275813,04770299404709,Jon-Chedar Pečené sýrové kousky tzatziki & chilli 80g,Jon-Chedar,39.9,498.75,kg,1391.0,335.0,,16.0,,0.9,26.0,,
111275815,04770299404716,Jon-Chedar Pečené sýrové kousky BBQ 80g,Jon-Chedar,39.9,498.75,kg,1381.0,332.0,,17.0,,0.0,26.0,,
111275816,04770299404723,Jon-Chedar Pečené sýrové kousky cajun 80g,Jon-Chedar,39.9,498.75,kg,1379.0,332.0,,17.0,,0.5,26.0,,
120049578,04014500505459,Zott Bayerntaler polotvrdý zrající plnotučný sýr 200g,Zott,49.9,249.5,kg,1520.0,366.0,28.5,19.4,0.0,0.0,27.0,0.5,
200128419,03228020481907,Président Coulommiers měkký zrající sýr s bílou plísní na povrchu 350g,Président,89.9,256.86,kg,1100.0,265.0,21.0,15.0,0.5,0.5,19.0,1.3,
218513115,03038910012025,Président Snack a La Francaise jemně krémový 180g,Président,59.9,332.78,kg,1342.0,324.0,28.0,20.0,0.5,0.5,18.0,1.4,
220011767,04014500509013,Zott Bayerntaler polotvrdý zrající plnotučný sýr 200g,ZOTT,49.9,249.5,kg,1673.0,404.0,34.0,23.0,0.0,0.0,24.0,0.6,
220281561,04770299390583,Džiugas Mild tvrdý sýr 100g,Džiugas,51.9,519,kg,1523.0,366.0,26.0,18.0,0.0,0.0,33.0,2.0,
105029083,05059944693569,Tesco Avokádová pomazánka 90g,TESCO,54.9,610,kg,765.0,186.0,,3.3,,0.8,1.7,,5.1
105029079,05059944693521,Tesco Marinovaná červená paprika plněná čerstvým sýrem 90g,TESCO,49.9,554.44,kg,871.0,210.0,,9.0,,6.3,3.5,,1.5
105029101,05059944693637,Tesco Grilované marinované zelené olivy bez pecky s česnekem a bylinkami 90g,TESCO,49.9,554.44,kg,862.0,209.0,,3.3,,0.5,1.2,,3.0
105029104,05059944693651,Tesco Cizrnovo-sezamová pomazánka 90g,TESCO,34.9,387.78,kg,1114.0,269.0,,2.7,,0.5,7.3,,9.8
105029080,05059944693538,Tesco Marinovaná červená cherry paprika plněná čerstvým sýrem s paprikovou pastou 90g,TESCO,49.9,554.44,kg,732.0,176.0,,6.0,,13.0,2.0,,2.4
105029103,05059944693644,Tesco Marinovaná žlutá paprika plněná čerstvým sýrem s hořčicí a medem 90g,TESCO,49.9,554.44,kg,743.0,179.0,,7.4,,12.0,2.8,,1.7
105029119,05059944693712,Tesco Marinovaná sušená rajčata plněná čerstvým sýrem 90g,TESCO,49.9,554.44,kg,741.0,180.0,,7.6,,1.7,5.3,,13.0
105029081,05059944693545,Tesco Bazalková omáčka s kešu oříšky a extra tvrdým sýrem 90g,TESCO,54.9,610,kg,1991.0,482.0,,4.3,,1.4,4.5,,1.1
105029120,05059944693729,Tesco Marinovaná sušená rajčata s bylinkami 90g,TESCO,49.9,554.44,kg,601.0,145.0,,0.6,,9.4,4.2,,12.0
105029095,05059944693620,Tesco Marinovaná zelená paprika plněná čerstvým sýrem 90g,TESCO,49.9,554.44,kg,704.0,171.0,,10.0,,1.2,3.6,,2.1
105029117,05059944693699,Tesco Marinované olivy kalamata s peckou a bylinkami 90g,TESCO,49.9,554.44,kg,1030.0,250.0,,3.1,,0.5,1.3,,3.0
105029115,05059944693682,Tesco Cizrnovo-sezamová pomazánka s chilli 90g,TESCO,34.9,387.78,kg,961.0,231.0,,1.7,,4.0,6.4,,4.9
105029092,05059944693606,Tesco Marinované zelené vypeckované olivy plněné čerstvým sýrem s paprikovou pastou 90g,TESCO,49.9,554.44,kg,698.0,170.0,,3.9,,0.5,1.5,,2.3
105029105,05059944693668,Tesco Cizrnovo-sezamová pomazánka s pikantní omáčkou sriracha 90g,TESCO,34.9,387.78,kg,834.0,200.0,,1.2,,3.7,6.4,,5.4
105029076,05059944693507,Tesco Marinované žampiony v řepkovém oleji s octem 90g,TESCO,49.9,554.44,kg,1103.0,268.0,,1.9,,0.6,1.5,,3.5
105626462,05059944697789,Tesco Cizrnovo-sezamová pomazánka s marinovanou červenou paprikou a kari 90g,TESCO,34.9,387.78,kg,1000.0,241.0,,1.9,,3.9,7.9,,5.9
105626464,05059944697796,Tesco Cizrnovo-řepová pomazánka se sezamovou a křenovou pastou 90g,TESCO,34.9,387.78,kg,915.0,220.0,14.7,1.8,12.5,4.9,6.5,1.4,6.0
111274081,05059944700038,Tesco Fuet Coins 70g,TESCO,49.9,712.86,kg,1762.0,425.0,35.0,12.0,3.2,2.1,24.0,3.5,
111274082,05059944700045,Tesco Mini Fuet 70g,TESCO,49.9,712.86,kg,1762.0,425.0,35.0,12.0,3.2,2.1,24.0,3.5,
111274083,05059944700052,Tesco Mini Chorizo 70g,TESCO,49.9,712.86,kg,1829.0,442.0,39.0,14.0,0.8,0.5,21.0,4.3,
105000935,02843390000000,Tesco Losos obecný filet s kůží,TESCO,539,539,kg,,140,6.0,,0.0,,20.0,,
200423750,08595624792971,Nowaco Filé 4 porce 400g,Nowaco,129.9,324.75,kg,,85,1.0,,0.0,,18.0,,
120272819,08594014235913,Mylord Losos divoký filety s kůží 500g,Mylord,164.9,329.8,kg,,140,6.0,,0.0,,20.0,,
130830254,02917300000000,Rybářství Chlumec Nad Cidlinou Kapr řízky s kůží čerstvé chlazené,Rybářství Chlumec Nad Cidlinou,249,249,kg,,140,6.0,,0.0,,20.0,,
200423880,05709342447980,Nowaco Surimi tyčinky 250g,Nowaco,53.9,215.6,kg,617.0,147.0,5.4,0.4,16.9,3.3,8.2,2.0,
120272831,08594014236286,Mylord Premium Porce z filé bez kostí 300g,Mylord Premium,81.9,273,kg,,85,1.0,,0.0,,18.0,,
220311259,02963760000000,Nowaco Losos obecný filet s kůží vakuum,Nowaco,539,539,kg,,140,6.0,,0.0,,20.0,,
105012084,02847380000000,Tesco Treska tmavá filet,TESCO,359,359,kg,,140,6.0,,0.0,,20.0,,
120492501,05900972004271,Frosta Filé de lux se sýrem 2 ks 220g,Frosta,89.9,408.64,kg,978.0,234.0,12.0,3.1,18.0,2.5,12.0,1.4,
220104104,08594014238013,Mylord Premium Mořská štika kuchaná 600g,Mylord Premium,134.9,224.83,kg,,140,6.0,,0.0,,20.0,,
120492490,05905009026882,Frosta Filé de luxe se špenátem 220g,Frosta,89.9,408.64,kg,735.0,175.0,7.0,1.3,17.0,3.2,11.0,1.1,
220209504,02966510000000,Rybářství Chlumec Nad Cidlinou Pražma královská kuchaná,Rybářství Chlumec Nad Cidlinou,369,369,kg,,140,6.0,,0.0,,20.0,,
105000689,06426570000037,Krevety vařené 500g,Unbranded,194.9,389.8,kg,385.0,91.0,0.5,0.17,0.6,0.5,23.0,1.8,
220229401,05900972008828,Frosta Labužnické rybí filé 330g,Frosta,139.9,423.94,kg,503.0,121.0,7.4,4.3,2.5,0.9,11.0,0.72,
220329220,05051007153638,Tesco Plant Chef Cizrnovo-sezamová pomazánka s pastou z polosušených rajčat 200g,TESCO PLANT CHEF,49.9,249.5,kg,1034.0,250.0,20.0,1.9,7.1,1.3,6.7,1.1,7.4
220319475,05051007147873,Tesco Plant Chef Tofu uzené kouřem z bukového dřeva 180g,TESCO PLANT CHEF,21.9,121.67,kg,610.0,146.0,8.5,1.3,1.9,0.5,15.0,0.9,1.0
120330924,08594010512063,Pâtifu Prémiová tofu paštika delikates 100g,Pâtifu,39.9,399,kg,996.0,239.0,22.8,1.6,3.8,0.1,4.6,1.0,
220329227,05051007153621,Tesco Plant Chef Cizrnovo-sezamová pomazánka s avokádovou pastou s petrželí 200g,TESCO PLANT CHEF,49.9,249.5,kg,990.0,239.0,,2.1,,0.9,6.6,,7.6
220329600,05051007147880,Tesco Plant Chef Marinované tofu 180g,TESCO PLANT CHEF,21.9,121.67,kg,573.0,137.0,8.0,1.0,1.8,0.5,14.0,1.0,1.0
120858438,08588004868564,LUNTER Škvarková pomazánka 100g,Lunter,29.9,299,kg,1185.0,287.0,25.0,1.8,5.8,0.5,8.1,1.1,3.0
220319469,05051007145718,Tesco Plant Chef Hummus Trio 210g,TESCO PLANT CHEF,57.9,275.71,kg,1024.0,247.0,18.0,1.8,11.0,2.8,6.5,1.0,7.6
220319474,05051007147866,Tesco Plant Chef Natural Tofu 180g,TESCO PLANT CHEF,21.9,121.67,kg,608.0,146.0,8.5,1.3,1.8,0.5,15.0,0.03,1.0
130337677,08594010512162,Pâtifu Prémiová tofu paštika gourmet 100g,Pâtifu,39.9,399,kg,859.0,205.0,17.2,2.6,7.4,0.8,4.9,1.5,
130337733,08594010512087,Pâtifu Prémiová tofu paštika s hlívou 100g,Pâtifu,39.9,399,kg,987.0,236.0,22.3,1.6,4.7,0.6,3.8,1.0,
220337707,08595190716364,Tudlee Vegan coleslaw salát 150g,Tudlee ,19.9,132.67,kg,402.0,96.0,6.0,0.5,10.1,7.6,1.0,1.0,
120858409,08586017252202,LUNTER Hummus pomazánka 100g,Lunter,29.9,299,kg,1243.0,300.0,26.0,1.7,11.0,0.5,4.0,1.4,3.2
220241608,05051007159319,Tesco Plant Chef Fermentovaný dezert z kokosového nápoje 130g,TESCO PLANT CHEF,19.9,153.08,kg,258.0,62.0,,3.3,,0.5,0.7,,0.1
220277347,08595190711246,Tudlee Česneková pomazánka 120g,Tudlee,19.9,165.83,kg,1834.0,445.0,44.2,3.1,8.0,4.1,3.6,1.4,
120542645,08586001010221,LUNTER Francouzská pomazánka 100g,Lunter,29.9,299,kg,564.0,136.0,9.0,0.8,3.3,0.5,8.5,1.1,3.8
120542656,08586001010382,LUNTER Mexická pomazánka 100g,Lunter,29.9,299,kg,729.0,176.0,13.0,1.1,6.5,0.7,7.0,1.3,2.3
220296373,08586017250437,LUNTER Škvarková pomazánka 75g,Lunter,29.9,398.67,kg,1057.0,255.0,22.0,2.1,6.7,0.5,7.0,1.2,1.3
220296371,08586017250451,LUNTER Tataráčik pomazánka 75g,Lunter,29.9,398.67,kg,602.0,145.0,10.0,0.7,8.4,5.3,4.0,1.5,2.6
220321108,08594010512070,Pâtifu Prémiová tofu paštika toskánská 100g,Pâtifu,39.9,399,kg,970.0,232.0,21.8,1.6,1.1,0.7,4.3,1.5,
220329229,05202390024597,Violife blok s příchutí Gouda 200g,Violife,71.9,359.5,kg,1130.0,270.0,21.0,19.0,21.0,0.0,0.0,2.3,
220338139,05202390028823,Violife plátky s příchutí Eidam 100g,Violife,63.9,639,kg,1190.0,285.0,23.0,21.0,20.0,0.0,0.0,2.3,
220336075,05051007160780,Tesco Plant Chef Rostlinná pomazánka z tofu s cibulí a sušeným potravinářským droždím 150g,TESCO PLANT CHEF,27.9,186,kg,564.0,136.0,9.0,0.8,3.3,0.5,8.5,1.1,3.8
220296372,08586001010696,LUNTER Mexická pomazánka 75g,Lunter,29.9,398.67,kg,646.0,156.0,12.0,0.9,5.9,0.5,5.0,1.2,2.1
220336074,05051007160797,Tesco Plant Chef Rostlinná pomazánka z tofu s vločkami z červené a zelené papriky a chilli 150g,TESCO PLANT CHEF,27.9,186,kg,729.0,176.0,13.0,1.1,6.5,0.7,7.0,1.3,2.3
105013693,08586024421097,Lunter Paté de tofu brusinky 150g,Lunter,42.9,286,kg,1138.0,275.0,23.0,1.9,9.2,5.0,6.8,1.3,3.4
220173139,08586001010672,LUNTER Francouzská pomazánka 75g,Lunter,29.9,398.67,kg,571.0,138.0,9.5,0.8,4.0,0.5,7.5,1.2,3.0
220301464,05051007160520,TESCO PLANT CHEF KOKOSOVÝ DEZERT MIX 130g,TESCO PLANT CHEF,25.9,199.23,kg,,354,33.0,,15.0,,3.3,,
105013690,08586024421158,Lunter Paté de tofu bylinky 150g,Lunter,42.9,286,kg,1082.0,262.0,23.0,1.8,6.0,0.5,6.7,1.4,3.1
220329221,05202390023859,Violife Plátky s uzenou příchutí 100g,Violife ,63.9,639,kg,1190.0,285.0,23.0,21.0,20.0,0.0,0.0,2.3,
220303664,05202390023835,Violife plátky s příchutí Čedar 100g,Violife,63.9,639,kg,1190.0,285.0,23.0,21.0,20.0,0.0,0.0,2.3,
105015496,08586024421578,LUNTER Paté de tofu Brusinky 75g,Lunter,29.9,398.67,kg,1048.0,253.0,21.0,2.3,1.9,4.8,6.5,1.3,3.3
105028318,08594010512360,Pâtifu Prémiová tofu paštika oceán 100g,PÂTIFU,39.9,399,kg,892.0,213.0,17.2,1.3,5.2,0.3,5.8,1.1,
105258986,08586001012546,LUNTER Francouzská pomazánka 150g,Lunter,45.9,306,kg,564.0,136.0,9.0,0.8,3.3,0.5,8.5,1.1,3.8
105259006,08586001013055,LUNTER Mexická pomazánka 150g,Lunter,45.9,306,kg,729.0,176.0,13.0,1.1,6.5,0.7,7.0,1.3,2.3
105339055,05059944697505,Tesco Plant Chef Cizrnovo-sezamová pomazánka s mangovou dření a sušenými chilli papričkami 200g,TESCO PLANT CHEF,49.9,249.5,kg,1045.0,252.0,,1.9,,2.2,7.8,,8.3
105532148,08586024422094,LUNTER Švýcarská pomazánka 100g,Lunter,29.9,299,kg,1390.0,337.0,34.0,2.8,2.8,0.8,4.4,0.8,1.2
